lemma,folded_frequency
slediti,5.38
poln,5.38
avtor,5.38
približen,5.38
igralec,5.38
širok,5.38
i,5.38
stanje,5.38
vrednost,5.38
naloga,5.38
stati,5.38
okolje,5.38
posledica,5.38
lokalen,5.37
pisati,5.37
sprejeti,5.37
junij,5.37
enkrat,5.37
kdaj,5.37
funkcija,5.37
nahajati,5.37
žival,5.37
zdravnik,5.37
besedilo,5.37
stopnja,5.37
uporabiti,5.37
raziskava,5.36
višina,5.36
ljubezen,5.36
univerza,5.36
drugače,5.36
toda,5.36
proces,5.36
napad,5.36
prvenstvo,5.36
kraj,5.36
prejeti,5.36
barva,5.36
letalo,5.36
starš,5.35
domač,5.35
položaj,5.35
pripravljen,5.35
notranji,5.35
g,5.35
nadaljevati,5.35
julij,5.35
vojska,5.35
mati,5.35
športen,5.35
zbor,5.34
energija,5.34
prihajati,5.34
jȁz,5.34
m,5.34
posebej,5.34
srce,5.34
vzeti,5.34
povzročiti,5.34
trenutek,5.33
krog,5.33
odprt,5.33
odnos,5.33
popolnoma,5.33
precej,5.33
šele,5.33
model,5.33
smer,5.33
razumeti,5.33
razlika,5.33
vlada,5.32
poznati,5.32
kraja,5.32
nazaj,5.32
pač,5.32
speti,5.32
varen,5.32
socialen,5.32
lasten,5.32
razred,5.32
občutek,5.31
priložnost,5.31
popoln,5.31
new,5.31
vseeno,5.31
zlasti,5.31
lastnost,5.31
hud,5.31
prebivalec,5.31
avgust,5.31
omogočati,5.31
d,5.31
daleč,5.31
odgovor,5.31
predmet,5.31
nekdo,5.31
učinek,5.3
poskrbeti,5.3
dejavnost,5.3
študija,5.3
ljubljanski,5.3
doba,5.3
mora,5.3
imenovati,5.3
vključevati,5.3
gibanje,5.3
politika,5.3
zbirka,5.29
reden,5.29
red,5.29
morje,5.29
tvoj,5.29
oditi,5.29
skrb,5.29
delavec,5.29
resničen,5.29
dobro,5.29
pola,5.29
motor,5.29
posameznik,5.29
postaviti,5.29
prejšnji,5.29
podlaga,5.29
element,5.28
neposreden,5.28
družben,5.28
tema,5.28
boj,5.28
glava,5.28
ideja,5.28
oko,5.28
količina,5.28
mera,5.28
središče,5.28
verjeti,5.28
gospodarski,5.28
všeč,5.28
nihče,5.28
vodja,5.28
zanimiv,5.28
zahtevati,5.28
telefon,5.28
očiten,5.28
nastop,5.27
umetnost,5.27
ugotoviti,5.27
zapustiti,5.27
napisati,5.27
dejati,5.27
soba,5.27
kakor,5.27
žeti,5.27
cilj,5.27
preprost,5.27
sila,5.27
park,5.27
površina,5.27
zanimati,5.27
posamezen,5.27
nekdanji,5.27
človeški,5.27
peti,5.27
polje,5.27
misel,5.27
rastlina,5.26
pet,5.26
Nemčija,5.26
znak,5.26
odpreti,5.26
gradnja,5.26
hkrati,5.26
kje,5.26
no,5.26
volja,5.26
izgubiti,5.26
poskušati,5.26
mož,5.26
noč,5.26
september,5.25
potek,5.25
nastal,5.25
gozd,5.25
spoznati,5.25
ukvarjati,5.25
odvisen,5.25
april,5.25
strokoven,5.25
poročilo,5.25
pes,5.25
zdravljenje,5.25
znati,5.24
mir,5.24
stavba,5.24
uspeh,5.24
slišati,5.24
sodišče,5.24
dodaten,5.24
fakulteta,5.24
trenuten,5.24
kitajski,5.24
muzej,5.24
knjižnica,5.24
bogat,5.24
metoda,5.24
ulica,5.24
deset,5.23
snov,5.23
govor,5.23
blizu,5.23
sled,5.23
spodnji,5.23
sv,5.23
današnji,5.23
resnica,5.23
orožje,5.23
narava,5.23
naprava,5.23
dežela,5.23
zgodovinski,5.23
sedež,5.23
sklad,5.23
sodelovanje,5.22
kupiti,5.22
govoriti,5.22
plošča,5.22
namenjen,5.22
izbrati,5.22
pridobiti,5.22
leten,5.22
storiti,5.22
okvir,5.22
ustvariti,5.22
vojaški,5.22
oddelek,5.22
december,5.22
material,5.22
tekmovanje,5.22
kolik,5.22
the,5.22
žal,5.22
prost,5.22
nadzor,5.22
velikost,5.22
Slovenec,5.22
pogodba,5.22
zemlja,5.22
ruski,5.21
postopek,5.21
sreča,5.21
pripraviti,5.21
mnenje,5.21
klasičen,5.21
zrak,5.21
nacionalen,5.21
pogled,5.21
zmagati,5.21
november,5.21
vsebina,5.2
osnova,5.2
zdrav,5.2
večinoma,5.2
vključno,5.2
opravilo,5.2
različica,5.2
noga,5.2
dolina,5.2
oprema,5.2
držati,5.2
pustiti,5.2
trgovina,5.2
plačati,5.2
članek,5.2
električen,5.2
festival,5.2
general,5.2
samostojen,5.19
vladati,5.19
čudovit,5.19
umrl,5.19
c,5.19
pravzaprav,5.19
znotraj,5.19
možen,5.19
sredstvo,5.19
prinesti,5.19
zmaga,5.18
meter,5.18
hitrost,5.18
spomin,5.18
osrednji,5.18
priprava,5.18
učitelj,5.18
potreba,5.18
zadeva,5.18
tuj,5.18
marec,5.18
km,5.18
okrog,5.18
tradicionalen,5.18
pozen,5.18
drugačen,5.18
novica,5.18
podoba,5.18
enostaven,5.18
pričeti,5.18
imenovan,5.18
šport,5.17
avto,5.17
pogledati,5.17
pričakovati,5.17
regija,5.17
otok,5.17
namesto,5.17
tokrat,5.17
sporočiti,5.17
odbor,5.17
stalen,5.17
obseg,5.17
francoski,5.17
oblast,5.17
račun,5.17
ženski,5.17
odkriti,5.17
obraz,5.17
temelj,5.17
prihodnost,5.16
podpora,5.16
napaka,5.16
dediščina,5.16
informacija,5.16
aktiven,5.16
polovica,5.16
zamenjati,5.16
par,5.16
preden,5.16
izvajati,5.16
sestra,5.16
vojak,5.16
razmerje,5.16
glas,5.16
povečati,5.16
celica,5.16
zlat,5.16
znanstven,5.16
življenjski,5.16
počasi,5.15
pojaviti,5.15
temperatura,5.15
navaden,5.15
predstava,5.15
omenjen,5.15
prevzeti,5.15
januar,5.15
tla,5.15
dejanje,5.15
dajati,5.15
narod,5.15
mnogo,5.15
namreč,5.15
šolati,5.15
David,5.15
izdati,5.15
pogovor,5.15
hotel,5.15
umetniški,5.15
početi,5.15
pogoj,5.15
izbran,5.15
Italija,5.15
cena,5.14
dogajati,5.14
grad,5.14
pasti,5.14
vodilo,5.14
revija,5.14
Janez,5.14
angleški,5.14
okolica,5.14
objekt,5.14
nesreča,5.14
izvedeti,5.14
rešiti,5.14
združen,5.14
zgornji,5.14
prepričan,5.14
ocena,5.13
izjemen,5.13
vozilo,5.13
sreda,5.13
povzročati,5.13
proizvodnja,5.13
zvezda,5.13
York,5.13
praven,5.13
pregled,5.13
zagotovo,5.13
preživeti,5.13
vreden,5.13
opraviti,5.13
odločitev,5.13
zaščita,5.13
lasje,5.13
zdravilo,5.13
razviti,5.12
stik,5.12
večkrat,5.12
veselje,5.12
bližina,5.12
vod,5.12
komisija,5.12
voden,5.12
italijanski,5.12
predstavnik,5.12
tehnika,5.12
nositi,5.12
uprava,5.12
Michael,5.11
pridružiti,5.11
opaziti,5.11
prositi,5.11
izhajati,5.11
reka,5.11
izguba,5.11
zahoden,5.11
tehnologija,5.11
pozabiti,5.11
nujen,5.11
