lemma,folded_frequency
tanah,5.55
minum,5.55
anggap,5.55
keras,5.55
islam,5.55
masing,5.55
kesempatan,5.55
tubuh,5.55
ganti,5.55
badan,5.55
posisi,5.54
gambar,5.54
al,5.54
tugas,5.54
obat,5.54
pesan,5.53
ayah,5.53
kaki,5.53
bila,5.53
jawa,5.53
on,5.53
desa,5.53
sadar,5.53
ilmu,5.53
macam,5.53
warga,5.53
bayar,5.52
rencana,5.52
kabupaten,5.52
minggu,5.52
no,5.52
ulang,5.52
darah,5.51
8,5.51
pula,5.51
capai,5.51
murah,5.51
habis,5.5
buruk,5.5
pulang,5.5
itulah,5.5
pak,5.5
rp,5.5
satunya,5.5
usia,5.5
polisi,5.5
arah,5.5
rusak,5.49
bebas,5.49
diam,5.49
lepas,5.49
putih,5.49
boleh,5.49
gabung,5.49
presiden,5.49
hai,5.49
hampir,5.49
juta,5.49
km,5.49
meskipun,5.49
asli,5.49
negeri,5.49
tanda,5.49
kait,5.49
t,5.48
amerika,5.48
berapa,5.48
kapan,5.48
agama,5.48
sesuai,5.48
perang,5.48
cipta,5.48
pulau,5.48
kira,5.47
panas,5.47
mesin,5.47
laut,5.47
alat,5.47
api,5.47
demi,5.47
mengenai,5.47
kelompok,5.47
batu,5.46
surat,5.46
berat,5.46
barang,5.46
kabar,5.46
9,5.46
pribadi,5.46
musim,5.45
peduli,5.45
ekonomi,5.45
bahan,5.45
dirimu,5.45
wajah,5.45
khusus,5.45
istri,5.45
data,5.45
pindah,5.44
lokasi,5.44
kapal,5.44
akibat,5.44
banding,5.44
ah,5.44
dr,5.44
lima,5.44
sang,5.44
segala,5.44
lengkap,5.44
tumbuh,5.44
silahkan,5.44
nyaman,5.44
sumber,5.44
b,5.43
luka,5.43
kamar,5.43
kasus,5.43
catat,5.43
luas,5.43
musik,5.43
kuasa,5.43
barat,5.43
dirinya,5.43
empat,5.43
jepang,5.43
nasional,5.43
tanding,5.43
bakar,5.43
angkat,5.43
pasar,5.43
informasi,5.43
karya,5.42
tolong,5.42
janji,5.42
lapor,5.42
kantor,5.42
berita,5.42
dokter,5.42
adanya,5.42
april,5.42
oh,5.42
sana,5.42
pandang,5.42
sifat,5.42
pusat,5.42
jasa,5.42
besok,5.42
saudara,5.41
sukses,5.41
hak,5.41
bandung,5.41
sedangkan,5.41
tau,5.41
bersih,5.41
terbang,5.41
wilayah,5.41
produk,5.4
operasi,5.4
pelajar,5.4
duduk,5.4
gak,5.4
media,5.4
to,5.4
wakil,5.4
korban,5.4
m,5.4
ajar,5.4
merah,5.4
batas,5.4
rata,5.4
maksud,5.4
bahagia,5.39
ketua,5.39
mimpi,5.39
aplikasi,5.39
hadir,5.39
bumi,5.39
bangsa,5.39
kadang,5.39
pt,5.39
bisnis,5.39
sempurna,5.39
s,5.39
paham,5.39
bank,5.39
teliti,5.39
balik,5.39
pukul,5.38
kena,5.38
lindung,5.38
simpan,5.38
rupa,5.38
iya,5.38
maupun,5.38
you,5.38
alam,5.38
giat,5.38
sosial,5.38
tindak,5.38
buah,5.37
urus,5.37
bidang,5.37
aktif,5.37
ayo,5.37
in,5.37
sepanjang,5.37
timur,5.37
panggil,5.37
berani,5.37
marah,5.37
pinta,5.37
tenang,5.36
pihak,5.36
jahat,5.36
ukur,5.36
inilah,5.36
mengapa,5.36
nggak,5.36
of,5.36
sebanyak,5.36
sma,5.36
jaring,5.36
produksi,5.36
uji,5.36
ahli,5.36
gagal,5.35
hitam,5.35
sisi,5.35
kini,5.35
walaupun,5.35
laksana,5.35
putri,5.35
adil,5.35
hadap,5.35
tangkap,5.35
kumpul,5.35
sedia,5.35
menteri,5.34
juang,5.34
udara,5.34
fungsi,5.34
kaya,5.34
g,5.34
meski,5.34
tekan,5.34
pantai,5.34
raya,5.33
sejarah,5.33
rambut,5.33
kondisi,5.33
gratis,5.33
ikan,5.33
oke,5.33
saling,5.33
undang,5.33
jiwa,5.33
rakyat,5.33
enak,5.33
serius,5.32
mantan,5.32
manfaat,5.32
peran,5.32
lari,5.32
and,5.32
la,5.32
sebesar,5.32
sahabat,5.32
umur,5.32
akun,5.32
mengerti,5.32
olahraga,5.31
ganggu,5.31
rendah,5.31
budaya,5.31
utara,5.31
kunjung,5.31
ucap,5.31
juara,5.31
tawar,5.31
mohon,5.31
an,5.31
daripada,5.31
selatan,5.31
web,5.31
x,5.31
kereta,5.31
gaya,5.31
bali,5.31
daya,5.31
senjata,5.31
model,5.31
pegang,5.3
pasukan,5.3
at,5.3
by,5.3
tanam,5.3
bunga,5.3
doa,5.3
raih,5.3
cocok,5.3
teknologi,5.29
asa,5.29
buang,5.29
kulit,5.29
tanggung,5.29
apalagi,5.29
berikutnya,5.29
c,5.29
dimulai,5.29
e,5.29
liga,5.29
umumnya,5.29
bahaya,5.29
hitung,5.29
dewasa,5.29
hebat,5.29
sisa,5.28
benda,5.28
langkah,5.28
sikap,5.28
libat,5.28
burung,5.28
khawatir,5.28
hancur,5.28
kandung,5.28
kualitas,5.28
benci,5.28
suami,5.28
selanjutnya,5.28
sih,5.28
gelar,5.28
motor,5.28
pisah,5.28
kaku,5.28
wisata,5.28
